,underlying_symbol_y,settle_price_m,delisted_date_x,settle_price_sm,delisted_date_y,date,price_div_log,date_minus,factor
CZCE.CJ,CZCE.CJ,10460.0,2019-12-13 00:00:00+08:00,10435.0,2020-01-15 00:00:00+08:00,2019-10-15,0.0023929181076127884,33.0,0.02646712452359599
CZCE.CY,CZCE.CY,20630.0,2020-01-15 00:00:00+08:00,21185.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.02654705699536208,125.0,-0.07751740642645727
CZCE.FG,CZCE.FG,1454.0,2020-01-15 00:00:00+08:00,1406.0,2020-05-19 00:00:00+08:00,2019-10-15,0.033569585722854386,125.0,0.09802319031073481
CZCE.JR,CZCE.JR,2983.0,2020-01-15 00:00:00+08:00,2935.0,2020-09-14 00:00:00+08:00,2019-10-15,0.016222052252551793,243.0,0.024366457087166272
CZCE.LR,CZCE.LR,2720.0,2020-07-14 00:00:00+08:00,2700.0,2020-01-15 00:00:00+08:00,2019-10-15,0.00738010729762246,181.0,0.014882536815647503
CZCE.MA,CZCE.MA,2287.0,2020-01-15 00:00:00+08:00,2269.0,2020-05-19 00:00:00+08:00,2019-10-15,0.007901709242939302,125.0,0.023072990989382765
CZCE.OI,CZCE.OI,7181.0,2020-01-15 00:00:00+08:00,7135.0,2020-05-19 00:00:00+08:00,2019-10-15,0.00642639819938079,125.0,0.018765082742191908
CZCE.PM,CZCE.PM,2230.0,2020-07-14 00:00:00+08:00,2320.0,2020-01-15 00:00:00+08:00,2019-10-15,-0.03956560020619125,181.0,-0.0797869838412144
CZCE.RI,CZCE.RI,2799.0,2020-03-13 00:00:00+08:00,2799.0,2020-01-15 00:00:00+08:00,2019-10-15,0.0,58.0,0.0
CZCE.RM,CZCE.RM,2348.0,2020-01-15 00:00:00+08:00,2382.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.014376568967258313,125.0,-0.041979581384394275
CZCE.RS,CZCE.RS,3778.0,2019-11-14 00:00:00+08:00,3910.0,2020-09-14 00:00:00+08:00,2019-10-15,-0.03434260491795658,305.0,-0.041098527196898854
CZCE.SF,CZCE.SF,5856.0,2020-01-15 00:00:00+08:00,5784.0,2020-05-19 00:00:00+08:00,2019-10-15,0.012371291802546829,125.0,0.03612417206343674
CZCE.SM,CZCE.SM,6598.0,2020-01-15 00:00:00+08:00,6418.0,2020-05-19 00:00:00+08:00,2019-10-15,0.02766003011872461,125.0,0.08076728794667586
CZCE.SR,CZCE.SR,5546.0,2020-01-15 00:00:00+08:00,5445.0,2020-05-19 00:00:00+08:00,2019-10-15,0.01837919080866246,125.0,0.05366723716129438
CZCE.TA,CZCE.TA,5050.0,2020-01-15 00:00:00+08:00,5048.0,2020-05-19 00:00:00+08:00,2019-10-15,0.0003961180483564127,125.0,0.0011566647012007253
CZCE.UR,CZCE.UR,1734.0,2020-01-15 00:00:00+08:00,1797.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.03568772944307185,125.0,-0.10420816997376982
CZCE.WH,CZCE.WH,2329.0,2020-01-15 00:00:00+08:00,2327.0,2019-11-14 00:00:00+08:00,2019-10-15,0.0008591065820491685,62.0,0.005057643587870106
CZCE.ZC,CZCE.ZC,557.2,2020-01-08 00:00:00+08:00,549.0,2020-05-12 00:00:00+08:00,2019-10-15,0.014825800396119991,125.0,0.04329133715667037
DCE.A,DCE.A,3430.0,2020-01-15 00:00:00+08:00,3700.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.07577255847233025,125.0,-0.2212558707392043
DCE.B,DCE.B,3303.0,2019-12-13 00:00:00+08:00,3286.0,2020-01-15 00:00:00+08:00,2019-10-15,0.00516012679357621,33.0,0.05707412968652475
DCE.BB,DCE.BB,168.05,2020-05-19 00:00:00+08:00,168.05,2020-04-15 00:00:00+08:00,2019-10-15,0.0,34.0,0.0
DCE.C,DCE.C,1842.0,2020-01-15 00:00:00+08:00,1912.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.037297876796094497,125.0,-0.10890980024459593
DCE.CS,DCE.CS,2202.0,2020-01-15 00:00:00+08:00,2269.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.02997316749721649,125.0,-0.08752164909187216
DCE.EB,DCE.EB,7667.0,2020-05-26 00:00:00+08:00,7704.0,2020-04-27 00:00:00+08:00,2019-10-15,-0.0048142699190671075,29.0,-0.060593397257223944
DCE.EG,DCE.EG,4663.0,2020-01-21 00:00:00+08:00,4545.0,2020-05-26 00:00:00+08:00,2019-10-15,0.025631290196741624,126.0,0.07424937239532295
DCE.FB,DCE.FB,64.3,2019-11-14 00:00:00+08:00,96.2,2019-10-21 00:00:00+08:00,2019-10-15,-0.40286972642808716,24.0,-6.126977089427158
DCE.I,DCE.I,637.5,2020-01-15 00:00:00+08:00,568.5,2020-05-19 00:00:00+08:00,2019-10-15,0.11455296384199043,125.0,0.3344946544186121
DCE.J,DCE.J,1791.0,2020-01-15 00:00:00+08:00,1758.5,2020-05-19 00:00:00+08:00,2019-10-15,0.018312950146674577,125.0,0.053473814428289766
DCE.JD,DCE.JD,4469.0,2020-01-21 00:00:00+08:00,3761.0,2020-05-26 00:00:00+08:00,2019-10-15,0.17247979046311504,126.0,0.4996438374526745
DCE.JM,DCE.JM,1233.0,2020-01-15 00:00:00+08:00,1166.5,2020-05-19 00:00:00+08:00,2019-10-15,0.05544241170285958,125.0,0.16189184217234998
DCE.L,DCE.L,7465.0,2020-01-15 00:00:00+08:00,7340.0,2020-05-19 00:00:00+08:00,2019-10-15,0.016886588364729442,125.0,0.04930883802500997
DCE.M,DCE.M,2975.0,2020-01-15 00:00:00+08:00,2887.0,2020-05-19 00:00:00+08:00,2019-10-15,0.030026138316795008,125.0,0.08767632388504143
DCE.P,DCE.P,4682.0,2020-01-15 00:00:00+08:00,4980.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.06170452196784257,125.0,-0.1801772041461003
DCE.PP,DCE.PP,8208.0,2020-01-15 00:00:00+08:00,7812.0,2020-05-19 00:00:00+08:00,2019-10-15,0.04944827541398111,125.0,0.14438896420882485
DCE.RR,DCE.RR,3639.0,2020-01-15 00:00:00+08:00,3552.0,2020-05-19 00:00:00+08:00,2019-10-15,0.024198093500099098,125.0,0.07065843302028936
DCE.V,DCE.V,6395.0,2020-01-15 00:00:00+08:00,6270.0,2020-05-19 00:00:00+08:00,2019-10-15,0.019740080385976588,125.0,0.057641034727051635
DCE.Y,DCE.Y,5918.0,2020-01-15 00:00:00+08:00,5984.0,2020-05-19 00:00:00+08:00,2019-10-15,-0.011090686694158173,125.0,-0.032384805146941864
INE.NR,INE.NR,9870.0,2020-02-17 00:00:00+08:00,9915.0,2020-03-16 00:00:00+08:00,2019-10-15,-0.004548908526369129,28.0,-0.05929827186159757
INE.SC,INE.SC,459.4,2019-11-29 00:00:00+08:00,466.8,2019-10-31 00:00:00+08:00,2019-10-15,-0.01597961015740311,29.0,-0.201122679567315
SHFE.AG,SHFE.AG,4331.0,2019-12-16 00:00:00+08:00,4356.0,2020-02-17 00:00:00+08:00,2019-10-15,-0.005755742838224431,63.0,-0.03334676406272885
SHFE.AL,SHFE.AL,13750.0,2019-12-16 00:00:00+08:00,13765.0,2019-11-15 00:00:00+08:00,2019-10-15,-0.0010903144819903177,31.0,-0.012837573739563417
SHFE.AU,SHFE.AU,341.85,2019-12-16 00:00:00+08:00,343.65,2020-02-17 00:00:00+08:00,2019-10-15,-0.0052516532078111305,63.0,-0.030426244775413693
SHFE.BU,SHFE.BU,2962.0,2019-12-16 00:00:00+08:00,2870.0,2020-06-15 00:00:00+08:00,2019-10-15,0.031552686074077387,182.0,0.0632787385551552
SHFE.CU,SHFE.CU,46940.0,2019-12-16 00:00:00+08:00,46910.0,2019-11-15 00:00:00+08:00,2019-10-15,0.0006393180825108782,31.0,0.007527454842466791
SHFE.FU,SHFE.FU,2171.0,2019-12-20 00:00:00+08:00,2085.0,2020-04-30 00:00:00+08:00,2019-10-15,0.04041903564539003,132.0,0.11176475765581335
SHFE.HC,SHFE.HC,3318.0,2020-01-15 00:00:00+08:00,3204.0,2020-05-15 00:00:00+08:00,2019-10-15,0.03496216256213994,121.0,0.105464374670918
SHFE.NI,SHFE.NI,133780.0,2019-12-16 00:00:00+08:00,133030.0,2020-01-15 00:00:00+08:00,2019-10-15,0.005621992994447701,30.0,0.06840091476578038
SHFE.PB,SHFE.PB,16820.0,2019-11-15 00:00:00+08:00,16715.0,2019-12-16 00:00:00+08:00,2019-10-15,0.0062621346727401005,31.0,0.07373158566290763
SHFE.RB,SHFE.RB,3339.0,2020-01-15 00:00:00+08:00,3196.0,2020-05-15 00:00:00+08:00,2019-10-15,0.04377133305748922,121.0,0.1320374922808559
SHFE.RU,SHFE.RU,11610.0,2020-01-15 00:00:00+08:00,11795.0,2020-05-15 00:00:00+08:00,2019-10-15,-0.01580891714983821,121.0,-0.047688055865214435
SHFE.SN,SHFE.SN,136960.0,2020-01-15 00:00:00+08:00,137130.0,2020-05-15 00:00:00+08:00,2019-10-15,-0.001240468618330762,121.0,-0.0037419094685184145
SHFE.SP,SHFE.SP,4634.0,2020-01-15 00:00:00+08:00,4746.0,2020-05-15 00:00:00+08:00,2019-10-15,-0.02388173200338736,121.0,-0.07203993538211889
SHFE.SS,SHFE.SS,15530.0,2020-02-17 00:00:00+08:00,15290.0,2020-05-15 00:00:00+08:00,2019-10-15,0.015574617219624871,88.0,0.06459926460412589
SHFE.WR,SHFE.WR,3806.0,2020-01-15 00:00:00+08:00,3651.0,2020-03-16 00:00:00+08:00,2019-10-15,0.041577666200457934,61.0,0.2487843961174942
SHFE.ZN,SHFE.ZN,18995.0,2019-12-16 00:00:00+08:00,18980.0,2019-11-15 00:00:00+08:00,2019-10-15,0.0007899934578071331,31.0,0.00930153587418076
CZCE.AP,CZCE.AP,7686.0,2020-01-15 00:00:00+08:00,7649.0,2020-05-19 00:00:00+08:00,2019-10-16,0.004825571802923127,125.0,0.014090669664535531
CZCE.CF,CZCE.CF,12655.0,2020-01-15 00:00:00+08:00,13095.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.0341780839625878,125.0,-0.09980000517075638
CZCE.CJ,CZCE.CJ,10455.0,2019-12-13 00:00:00+08:00,10435.0,2020-01-15 00:00:00+08:00,2019-10-16,0.0019147923514328852,33.0,0.0211787638870607
CZCE.CY,CZCE.CY,20655.0,2020-01-15 00:00:00+08:00,21120.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.022263037989332823,125.0,-0.06500807092885184
CZCE.FG,CZCE.FG,1456.0,2020-01-15 00:00:00+08:00,1408.0,2020-05-19 00:00:00+08:00,2019-10-16,0.033522692038643644,125.0,0.09788626075283943
CZCE.JR,CZCE.JR,2868.0,2020-01-15 00:00:00+08:00,2848.0,2020-03-13 00:00:00+08:00,2019-10-16,0.006997929187644637,58.0,0.04403869230155676
CZCE.LR,CZCE.LR,2720.0,2020-07-14 00:00:00+08:00,2757.0,2020-01-15 00:00:00+08:00,2019-10-16,-0.013511251733753725,181.0,-0.027246446866409448
CZCE.MA,CZCE.MA,2241.0,2020-01-15 00:00:00+08:00,2233.0,2020-05-19 00:00:00+08:00,2019-10-16,0.003576221960769077,125.0,0.010442568125445705
CZCE.OI,CZCE.OI,7214.0,2020-01-15 00:00:00+08:00,7168.0,2020-05-19 00:00:00+08:00,2019-10-16,0.006396906808717998,125.0,0.018678967881456555
CZCE.PM,CZCE.PM,2230.0,2020-07-14 00:00:00+08:00,2320.0,2020-01-15 00:00:00+08:00,2019-10-16,-0.03956560020619125,181.0,-0.0797869838412144
CZCE.RI,CZCE.RI,2799.0,2020-03-13 00:00:00+08:00,2799.0,2020-01-15 00:00:00+08:00,2019-10-16,0.0,58.0,0.0
CZCE.RM,CZCE.RM,2354.0,2020-01-15 00:00:00+08:00,2388.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.014340186692270723,125.0,-0.04187334514143051
CZCE.RS,CZCE.RS,3763.0,2019-11-14 00:00:00+08:00,4189.0,2020-08-14 00:00:00+08:00,2019-10-16,-0.10724553035359756,274.0,-0.1428635714564347
CZCE.SF,CZCE.SF,5838.0,2020-01-15 00:00:00+08:00,5770.0,2020-05-19 00:00:00+08:00,2019-10-16,0.011716191911914895,125.0,0.03421128038279149
CZCE.SM,CZCE.SM,6610.0,2020-01-15 00:00:00+08:00,6422.0,2020-05-19 00:00:00+08:00,2019-10-16,0.028854058196272715,125.0,0.08425384993311633
CZCE.SR,CZCE.SR,5528.0,2020-01-15 00:00:00+08:00,5429.0,2020-05-19 00:00:00+08:00,2019-10-16,0.018071131542054846,125.0,0.052767704102800156
CZCE.TA,CZCE.TA,5022.0,2020-01-15 00:00:00+08:00,5028.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.0011940299926076895,125.0,-0.0034865675784144534
CZCE.UR,CZCE.UR,1737.0,2020-01-15 00:00:00+08:00,1796.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.033402482621039946,125.0,-0.09753524925343665
CZCE.WH,CZCE.WH,2333.0,2020-01-15 00:00:00+08:00,2331.0,2019-11-14 00:00:00+08:00,2019-10-16,0.0008576329856727856,62.0,0.0050489683833962375
CZCE.ZC,CZCE.ZC,557.4,2020-01-08 00:00:00+08:00,548.6,2020-05-12 00:00:00+08:00,2019-10-16,0.015913536544344953,125.0,0.04646752670948727
DCE.A,DCE.A,3419.0,2020-01-15 00:00:00+08:00,3694.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.07736177111988397,125.0,-0.2258963716700612
DCE.B,DCE.B,3282.0,2019-12-13 00:00:00+08:00,3274.0,2020-01-15 00:00:00+08:00,2019-10-16,0.0024405137189560232,33.0,0.026993560830877228
DCE.BB,DCE.BB,168.05,2020-09-14 00:00:00+08:00,168.05,2020-08-14 00:00:00+08:00,2019-10-16,0.0,31.0,0.0
DCE.C,DCE.C,1848.0,2020-01-15 00:00:00+08:00,1920.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.03822121282019774,125.0,-0.1116059414349774
DCE.CS,DCE.CS,2203.0,2020-01-15 00:00:00+08:00,2271.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.030400195303215357,125.0,-0.08876857028538884
DCE.EB,DCE.EB,7579.0,2020-05-26 00:00:00+08:00,7623.0,2020-04-27 00:00:00+08:00,2019-10-16,-0.005788728176244652,29.0,-0.07285813049411372
DCE.EG,DCE.EG,4630.0,2020-01-21 00:00:00+08:00,4532.0,2020-05-26 00:00:00+08:00,2019-10-16,0.021393524932382738,126.0,0.06197330635174365
DCE.FB,DCE.FB,65.4,2019-11-14 00:00:00+08:00,80.85,2019-10-21 00:00:00+08:00,2019-10-16,-0.2120733275599627,24.0,-3.2252818566410997
DCE.I,DCE.I,629.0,2020-01-15 00:00:00+08:00,566.5,2020-05-19 00:00:00+08:00,2019-10-16,0.10465417623237944,125.0,0.30559019459854797
DCE.J,DCE.J,1793.5,2020-01-15 00:00:00+08:00,1759.5,2020-05-19 00:00:00+08:00,2019-10-16,0.019139340210697506,125.0,0.05588687341523672
DCE.JD,DCE.JD,4493.0,2020-01-21 00:00:00+08:00,3779.0,2020-05-26 00:00:00+08:00,2019-10-16,0.173061205720671,126.0,0.5013280959368643
DCE.JM,DCE.JM,1225.5,2020-01-15 00:00:00+08:00,1160.0,2020-05-19 00:00:00+08:00,2019-10-16,0.0549289188677569,125.0,0.16039244309385015
DCE.L,DCE.L,7405.0,2020-01-15 00:00:00+08:00,7280.0,2020-05-19 00:00:00+08:00,2019-10-16,0.017024585511167444,125.0,0.049711789692608935
DCE.M,DCE.M,2976.0,2020-01-15 00:00:00+08:00,2889.0,2020-05-19 00:00:00+08:00,2019-10-16,0.029669695486747277,125.0,0.08663551082130205
DCE.P,DCE.P,4772.0,2020-01-15 00:00:00+08:00,5048.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.056226621003242355,125.0,-0.16418173332946767
DCE.PP,DCE.PP,8165.0,2020-01-15 00:00:00+08:00,7780.0,2020-05-19 00:00:00+08:00,2019-10-16,0.04830038823212822,125.0,0.1410371336378144
DCE.RR,DCE.RR,3635.0,2020-01-15 00:00:00+08:00,3550.0,2020-05-19 00:00:00+08:00,2019-10-16,0.023661507498158228,125.0,0.06909160189462203
DCE.V,DCE.V,6385.0,2020-01-15 00:00:00+08:00,6265.0,2020-05-19 00:00:00+08:00,2019-10-16,0.01897290113647094,125.0,0.055400871318495144
DCE.Y,DCE.Y,5974.0,2020-01-15 00:00:00+08:00,6038.0,2020-05-19 00:00:00+08:00,2019-10-16,-0.010656111490729031,125.0,-0.031115845552928772
INE.NR,INE.NR,9845.0,2020-02-17 00:00:00+08:00,9875.0,2020-03-16 00:00:00+08:00,2019-10-16,-0.0030425986960966747,28.0,-0.03966244728840308
INE.SC,INE.SC,455.7,2019-11-29 00:00:00+08:00,465.4,2019-10-31 00:00:00+08:00,2019-10-16,-0.021062552598354527,29.0,-0.26509764477239317
SHFE.AG,SHFE.AG,4287.0,2019-12-16 00:00:00+08:00,4313.0,2020-02-17 00:00:00+08:00,2019-10-16,-0.006046530049866026,63.0,-0.03503148362223967
SHFE.AL,SHFE.AL,13800.0,2019-12-16 00:00:00+08:00,13835.0,2019-11-15 00:00:00+08:00,2019-10-16,-0.002533021075730192,31.0,-0.02982428040779097
SHFE.AU,SHFE.AU,340.45,2019-12-16 00:00:00+08:00,342.2,2020-02-17 00:00:00+08:00,2019-10-16,-0.005127089529117456,63.0,-0.029704566319490023
SHFE.BU,SHFE.BU,2950.0,2019-12-16 00:00:00+08:00,2852.0,2020-06-15 00:00:00+08:00,2019-10-16,0.033784667799678855,182.0,0.06775496564221309
SHFE.CU,SHFE.CU,46880.0,2019-12-16 00:00:00+08:00,46840.0,2019-11-15 00:00:00+08:00,2019-10-16,0.0008536065392406864,31.0,0.010050528607188728
SHFE.FU,SHFE.FU,2157.0,2019-12-20 00:00:00+08:00,2075.0,2020-04-30 00:00:00+08:00,2019-10-16,0.038757213724357684,132.0,0.10716956825295874
SHFE.HC,SHFE.HC,3314.0,2020-01-15 00:00:00+08:00,3202.0,2020-05-15 00:00:00+08:00,2019-10-16,0.03438030442984824,121.0,0.10370918278425297
SHFE.NI,SHFE.NI,132690.0,2019-12-16 00:00:00+08:00,131850.0,2020-01-15 00:00:00+08:00,2019-10-16,0.00635066774904929,30.0,0.07726645761343302
SHFE.PB,SHFE.PB,16905.0,2019-11-15 00:00:00+08:00,16770.0,2019-12-16 00:00:00+08:00,2019-10-16,0.00801786032473183,31.0,0.09440383930732639
SHFE.RB,SHFE.RB,3323.0,2020-01-15 00:00:00+08:00,3199.0,2020-05-15 00:00:00+08:00,2019-10-16,0.03802972840507626,121.0,0.11471777576737881
SHFE.RU,SHFE.RU,11560.0,2020-01-15 00:00:00+08:00,11750.0,2020-05-15 00:00:00+08:00,2019-10-16,-0.016302377345936536,121.0,-0.04917659282038707
SHFE.SN,SHFE.SN,138260.0,2020-01-15 00:00:00+08:00,138530.0,2020-05-15 00:00:00+08:00,2019-10-16,-0.0019509381526687016,121.0,-0.005885061369620463
SHFE.SP,SHFE.SP,4634.0,2020-01-15 00:00:00+08:00,4742.0,2020-05-15 00:00:00+08:00,2019-10-16,-0.02303856163302933,121.0,-0.06949648757070831
SHFE.SS,SHFE.SS,15500.0,2020-02-17 00:00:00+08:00,15275.0,2020-05-15 00:00:00+08:00,2019-10-16,0.014622518867541963,88.0,0.06065022030287292
SHFE.WR,SHFE.WR,3735.0,2020-01-15 00:00:00+08:00,3636.0,2020-03-16 00:00:00+08:00,2019-10-16,0.026863642269548252,61.0,0.1607414660391002
SHFE.ZN,SHFE.ZN,18980.0,2019-12-16 00:00:00+08:00,18945.0,2019-11-15 00:00:00+08:00,2019-10-16,0.0018457487112175913,31.0,0.021732202567561962
CZCE.AP,CZCE.AP,7659.0,2020-01-15 00:00:00+08:00,7617.0,2020-05-19 00:00:00+08:00,2019-10-17,0.0054988355368052935,125.0,0.016056599767471456
CZCE.CF,CZCE.CF,12600.0,2020-01-15 00:00:00+08:00,13030.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.03355757717932144,125.0,-0.09798812536361859
CZCE.CJ,CZCE.CJ,10130.0,2019-12-13 00:00:00+08:00,10135.0,2020-01-15 00:00:00+08:00,2019-10-17,-0.0004934616433713502,33.0,-0.005457984843349782
CZCE.CY,CZCE.CY,20570.0,2020-01-15 00:00:00+08:00,21950.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.06493343585631459,125.0,-0.1896056327004386
CZCE.FG,CZCE.FG,1448.0,2020-01-15 00:00:00+08:00,1397.0,2020-05-19 00:00:00+08:00,2019-10-17,0.03585621368869982,125.0,0.10470014397100347
CZCE.JR,CZCE.JR,2868.0,2020-01-15 00:00:00+08:00,2848.0,2020-03-13 00:00:00+08:00,2019-10-17,0.006997929187644637,58.0,0.04403869230155676
CZCE.LR,CZCE.LR,2720.0,2020-07-14 00:00:00+08:00,2757.0,2020-01-15 00:00:00+08:00,2019-10-17,-0.013511251733753725,181.0,-0.027246446866409448
CZCE.MA,CZCE.MA,2198.0,2020-01-15 00:00:00+08:00,2201.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.0013639465628949613,125.0,-0.003982723963653287
CZCE.OI,CZCE.OI,7219.0,2020-01-15 00:00:00+08:00,7179.0,2020-05-19 00:00:00+08:00,2019-10-17,0.005556341562678074,125.0,0.016224517363019973
CZCE.PM,CZCE.PM,2230.0,2020-07-14 00:00:00+08:00,2320.0,2020-01-15 00:00:00+08:00,2019-10-17,-0.03956560020619125,181.0,-0.0797869838412144
CZCE.RI,CZCE.RI,2799.0,2020-01-15 00:00:00+08:00,2799.0,2020-03-13 00:00:00+08:00,2019-10-17,0.0,58.0,0.0
CZCE.RM,CZCE.RM,2349.0,2020-01-15 00:00:00+08:00,2385.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.015209418663528795,125.0,-0.04441150249750408
CZCE.RS,CZCE.RS,3732.0,2019-11-14 00:00:00+08:00,3910.0,2020-09-14 00:00:00+08:00,2019-10-17,-0.04659309101217706,305.0,-0.055758944981785664
CZCE.SF,CZCE.SF,5816.0,2020-01-15 00:00:00+08:00,5764.0,2020-05-19 00:00:00+08:00,2019-10-17,0.008981062093942511,125.0,0.026224701314312135
CZCE.SM,CZCE.SM,6620.0,2020-01-15 00:00:00+08:00,6434.0,2020-05-19 00:00:00+08:00,2019-10-17,0.028498941132082255,125.0,0.08321690810568019
CZCE.SR,CZCE.SR,5494.0,2020-01-15 00:00:00+08:00,5396.0,2020-05-19 00:00:00+08:00,2019-10-17,0.017998649327572613,125.0,0.05255605603651203
CZCE.TA,CZCE.TA,4988.0,2020-01-15 00:00:00+08:00,4998.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.0020028045949706304,125.0,-0.005848189417314241
CZCE.UR,CZCE.UR,1718.0,2020-01-15 00:00:00+08:00,1780.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.03545254074193017,125.0,-0.10352141896643609
CZCE.WH,CZCE.WH,2330.0,2020-01-15 00:00:00+08:00,2399.0,2019-11-14 00:00:00+08:00,2019-10-17,-0.02918371627994833,62.0,-0.17180736197066357
CZCE.ZC,CZCE.ZC,557.6,2020-01-08 00:00:00+08:00,549.2,2020-05-12 00:00:00+08:00,2019-10-17,0.015179185552498019,125.0,0.04432322181329422
DCE.A,DCE.A,3408.0,2020-01-15 00:00:00+08:00,3694.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.08058427280997892,125.0,-0.23530607660513844
DCE.B,DCE.B,3288.0,2019-12-13 00:00:00+08:00,3281.0,2020-01-15 00:00:00+08:00,2019-10-17,0.002131223214968793,33.0,0.023572620407988167
DCE.BB,DCE.BB,168.05,2020-07-14 00:00:00+08:00,179.75,2019-10-21 00:00:00+08:00,2019-10-17,-0.06730544243004133,267.0,-0.0920093126852625
DCE.C,DCE.C,1847.0,2020-01-15 00:00:00+08:00,1920.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.03876248482258721,125.0,-0.11318645568195466
DCE.CS,DCE.CS,2193.0,2020-01-15 00:00:00+08:00,2263.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.03142089721564919,125.0,-0.09174901986969564
DCE.EB,DCE.EB,7463.0,2020-05-26 00:00:00+08:00,7493.0,2020-04-27 00:00:00+08:00,2019-10-17,-0.004011773232923273,29.0,-0.05049300793162051
DCE.EG,DCE.EG,4558.0,2020-01-21 00:00:00+08:00,4487.0,2020-05-26 00:00:00+08:00,2019-10-17,0.015699603829646313,126.0,0.045479011093816704
DCE.FB,DCE.FB,64.55,2019-11-14 00:00:00+08:00,67.95,2019-10-21 00:00:00+08:00,2019-10-17,-0.051332023304501324,24.0,-0.780674521089291
DCE.I,DCE.I,611.5,2020-01-15 00:00:00+08:00,554.0,2020-05-19 00:00:00+08:00,2019-10-17,0.09875026837994316,125.0,0.288350783669434
DCE.J,DCE.J,1783.0,2020-01-15 00:00:00+08:00,1747.5,2020-05-19 00:00:00+08:00,2019-10-17,0.020111143755175066,125.0,0.058724539765111196
DCE.JD,DCE.JD,4477.0,2020-01-21 00:00:00+08:00,3810.0,2020-05-26 00:00:00+08:00,2019-10-17,0.16132399012021895,126.0,0.46732743169745966
DCE.JM,DCE.JM,1228.0,2020-01-15 00:00:00+08:00,1160.5,2020-05-19 00:00:00+08:00,2019-10-17,0.05653588299259595,125.0,0.16508477833838017
DCE.L,DCE.L,7285.0,2020-01-15 00:00:00+08:00,7185.0,2020-05-19 00:00:00+08:00,2019-10-17,0.013821920116179942,125.0,0.040360006739245426
DCE.M,DCE.M,2966.0,2020-01-15 00:00:00+08:00,2887.0,2020-05-19 00:00:00+08:00,2019-10-17,0.02699634303494241,125.0,0.07882932166203183
DCE.P,DCE.P,4816.0,2020-01-15 00:00:00+08:00,5082.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.0537611768914524,125.0,-0.156982636523041
DCE.PP,DCE.PP,8058.0,2020-01-15 00:00:00+08:00,7688.0,2020-05-19 00:00:00+08:00,2019-10-17,0.047004715101164184,125.0,0.1372537680953994
DCE.RR,DCE.RR,3636.0,2020-01-15 00:00:00+08:00,3545.0,2020-05-19 00:00:00+08:00,2019-10-17,0.025346016331141495,125.0,0.07401036768693317
DCE.V,DCE.V,6330.0,2020-01-15 00:00:00+08:00,6220.0,2020-05-19 00:00:00+08:00,2019-10-17,0.01753032940499668,125.0,0.051188561862590305
DCE.Y,DCE.Y,6022.0,2020-01-15 00:00:00+08:00,6068.0,2020-05-19 00:00:00+08:00,2019-10-17,-0.007609631426743704,125.0,-0.02222012376609162
INE.NR,INE.NR,9880.0,2020-02-17 00:00:00+08:00,9915.0,2020-03-16 00:00:00+08:00,2019-10-17,-0.0035362502119828877,28.0,-0.046097547406205495
INE.SC,INE.SC,448.5,2019-11-29 00:00:00+08:00,452.2,2019-10-31 00:00:00+08:00,2019-10-17,-0.008215878345018596,29.0,-0.10340674468730303
SHFE.AG,SHFE.AG,4280.0,2019-12-16 00:00:00+08:00,4303.0,2020-02-17 00:00:00+08:00,2019-10-17,-0.005359444262757211,63.0,-0.031050748506450503
SHFE.AL,SHFE.AL,13835.0,2019-12-16 00:00:00+08:00,13895.0,2019-11-15 00:00:00+08:00,2019-10-17,-0.004327449955577853,31.0,-0.050952233347932786
SHFE.AU,SHFE.AU,341.95,2019-12-16 00:00:00+08:00,343.7,2020-02-17 00:00:00+08:00,2019-10-17,-0.005104656311683173,63.0,-0.02957459609149775
SHFE.BU,SHFE.BU,2942.0,2019-12-16 00:00:00+08:00,2838.0,2020-06-15 00:00:00+08:00,2019-10-17,0.0359900434413949,182.0,0.07217783437422604
