,underlying_symbol_y,settle_price_m,delisted_date_x,settle_price_sm,delisted_date_y,date,price_div_log,date_minus,factor
INE.LU,INE.LU,2373.0,2020-12-24 00:00:00+08:00,2385.0,2021-03-31 00:00:00+08:00,2020-10-15,-0.0050441468866780255,97.0,-0.01872054514643391
INE.NR,INE.NR,10210.0,2020-12-15 00:00:00+08:00,10300.0,2021-01-15 00:00:00+08:00,2020-10-15,-0.00877626305901585,31.0,-0.10191789358857116
INE.SC,INE.SC,273.1,2020-11-30 00:00:00+08:00,282.5,2020-12-24 00:00:00+08:00,2020-10-15,-0.03384052210683623,24.0,-0.5076078316025435
SHFE.AG,SHFE.AG,5164.0,2020-12-15 00:00:00+08:00,5188.0,2021-02-05 00:00:00+08:00,2020-10-15,-0.004636793469801329,52.0,-0.03210087786785536
SHFE.AL,SHFE.AL,14660.0,2020-11-16 00:00:00+08:00,14445.0,2020-12-15 00:00:00+08:00,2020-10-15,0.014774362540306852,29.0,0.18340587981070575
SHFE.AU,SHFE.AU,404.06,2020-12-15 00:00:00+08:00,407.6,2021-04-15 00:00:00+08:00,2020-10-15,-0.008722919563173302,121.0,-0.02595248795654867
SHFE.BU,SHFE.BU,2372.0,2020-12-15 00:00:00+08:00,2418.0,2021-01-15 00:00:00+08:00,2020-10-15,-0.019207271057121868,31.0,-0.22305218001818944
SHFE.CU,SHFE.CU,51240.0,2020-11-16 00:00:00+08:00,51260.0,2020-12-15 00:00:00+08:00,2020-10-15,-0.00039024390739160296,29.0,-0.0048444071262405885
SHFE.FU,SHFE.FU,1915.0,2020-12-24 00:00:00+08:00,2001.0,2021-04-30 00:00:00+08:00,2020-10-15,-0.04392943296898702,127.0,-0.12452437691996321
SHFE.HC,SHFE.HC,3727.0,2021-01-15 00:00:00+08:00,3601.0,2021-05-17 00:00:00+08:00,2020-10-15,0.034392035830383264,122.0,0.10148469589293423
SHFE.NI,SHFE.NI,117900.0,2020-12-15 00:00:00+08:00,117920.0,2021-01-15 00:00:00+08:00,2020-10-15,-0.00016962089770124355,31.0,-0.001969791070078957
SHFE.PB,SHFE.PB,14485.0,2020-11-16 00:00:00+08:00,14400.0,2020-12-15 00:00:00+08:00,2020-10-15,0.00588542463935882,29.0,0.07306044379893707
SHFE.RB,SHFE.RB,3604.0,2021-01-15 00:00:00+08:00,3512.0,2021-05-17 00:00:00+08:00,2020-10-15,0.025858663973221285,122.0,0.07630425434721035
SHFE.RU,SHFE.RU,13375.0,2021-01-15 00:00:00+08:00,13435.0,2021-05-17 00:00:00+08:00,2020-10-15,-0.004475949285384284,122.0,-0.013207719202773296
SHFE.SN,SHFE.SN,146420.0,2020-12-15 00:00:00+08:00,146540.0,2021-01-15 00:00:00+08:00,2020-10-15,-0.0008192245133211364,31.0,-0.009513574993406746
SHFE.SP,SHFE.SP,4700.0,2020-12-15 00:00:00+08:00,4758.0,2021-01-15 00:00:00+08:00,2020-10-15,-0.01226490316475308,31.0,-0.1424311335261648
SHFE.SS,SHFE.SS,14415.0,2020-12-15 00:00:00+08:00,14390.0,2021-01-15 00:00:00+08:00,2020-10-15,0.0017358101910890937,31.0,0.020157795767486247
SHFE.WR,SHFE.WR,3890.0,2021-06-15 00:00:00+08:00,3900.0,2021-01-15 00:00:00+08:00,2020-10-15,-0.0025673955052458097,151.0,-0.006120942926413851
SHFE.ZN,SHFE.ZN,19130.0,2020-11-16 00:00:00+08:00,19025.0,2020-12-15 00:00:00+08:00,2020-10-15,0.005503879704411876,29.0,0.06832402391683708
CZCE.AP,CZCE.AP,8219.0,2021-01-15 00:00:00+08:00,8421.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.024280038881492143,124.0,-0.07049043546239656
CZCE.CF,CZCE.CF,14465.0,2021-01-15 00:00:00+08:00,14615.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.01031646013511082,124.0,-0.029951013295483025
CZCE.CJ,CZCE.CJ,10095.0,2021-01-15 00:00:00+08:00,9985.0,2020-12-14 00:00:00+08:00,2020-10-16,0.010956284897022247,32.0,0.12325820509150028
CZCE.CY,CZCE.CY,21570.0,2021-01-15 00:00:00+08:00,21790.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.01014768855546352,124.0,-0.029461031290055385
CZCE.FG,CZCE.FG,1720.0,2021-01-15 00:00:00+08:00,1630.0,2021-05-19 00:00:00+08:00,2020-10-16,0.053744276006690614,124.0,0.15603176905168242
CZCE.JR,CZCE.JR,2772.0,2021-01-15 00:00:00+08:00,2729.0,2020-11-13 00:00:00+08:00,2020-10-16,0.015633839601455413,63.0,0.08933622629403093
CZCE.LR,CZCE.LR,2994.0,2020-11-13 00:00:00+08:00,2867.0,2021-01-15 00:00:00+08:00,2020-10-16,0.043344099096203764,63.0,0.24768056626402152
CZCE.MA,CZCE.MA,2050.0,2021-01-15 00:00:00+08:00,2083.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.015969369128518093,124.0,-0.04636268456666543
CZCE.OI,CZCE.OI,9101.0,2021-01-15 00:00:00+08:00,8515.0,2021-05-19 00:00:00+08:00,2020-10-16,0.06655498348056697,124.0,0.19322414558874282
CZCE.PF,CZCE.PF,6342.0,2021-05-19 00:00:00+08:00,6244.0,2021-09-14 00:00:00+08:00,2020-10-16,0.015573173462969887,118.0,0.04751137666668779
CZCE.PM,CZCE.PM,2457.0,2021-03-12 00:00:00+08:00,2522.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.026111144003685773,68.0,-0.13823546825480704
CZCE.RI,CZCE.RI,2674.0,2021-07-14 00:00:00+08:00,2762.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.03237957630734895,56.0,-0.20815441911867186
CZCE.RM,CZCE.RM,2489.0,2021-01-15 00:00:00+08:00,2514.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.009994086782600768,124.0,-0.02901509065916352
CZCE.RS,CZCE.RS,5462.0,2020-11-13 00:00:00+08:00,5240.0,2021-07-14 00:00:00+08:00,2020-10-16,0.041493524718562394,243.0,0.06147188847194429
CZCE.SA,CZCE.SA,1675.0,2021-01-15 00:00:00+08:00,1616.0,2021-05-19 00:00:00+08:00,2020-10-16,0.035859205178126206,124.0,0.1041073698719793
CZCE.SF,CZCE.SF,5950.0,2021-01-15 00:00:00+08:00,5968.0,2020-12-14 00:00:00+08:00,2020-10-16,-0.003020643343921365,32.0,-0.033982237619115355
CZCE.SM,CZCE.SM,6218.0,2021-01-15 00:00:00+08:00,6226.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.001285760382854336,124.0,-0.0037328527244158143
CZCE.SR,CZCE.SR,5280.0,2021-01-15 00:00:00+08:00,5218.0,2021-05-19 00:00:00+08:00,2020-10-16,0.011811911003633324,124.0,0.034292644849258036
CZCE.TA,CZCE.TA,3598.0,2021-01-15 00:00:00+08:00,3684.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.023620982864719062,124.0,-0.06857704702660374
CZCE.UR,CZCE.UR,1645.0,2021-01-15 00:00:00+08:00,1698.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.031710703671820356,124.0,-0.09206333324076878
CZCE.WH,CZCE.WH,2716.0,2021-01-15 00:00:00+08:00,2602.0,2020-11-13 00:00:00+08:00,2020-10-16,0.042879829606136115,63.0,0.24502759774934924
CZCE.ZC,CZCE.ZC,579.2,2021-01-08 00:00:00+08:00,596.0,2020-11-06 00:00:00+08:00,2020-10-16,-0.028592825993843086,63.0,-0.1633875771076748
DCE.A,DCE.A,4630.0,2021-01-15 00:00:00+08:00,4718.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.01882811288734056,124.0,-0.054662263221311305
DCE.B,DCE.B,3721.0,2020-12-14 00:00:00+08:00,3740.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.005093162061955163,32.0,-0.057298073196995584
DCE.BB,DCE.BB,213.35,2020-12-14 00:00:00+08:00,216.3,2020-11-13 00:00:00+08:00,2020-10-16,-0.01373232332500418,31.0,-0.1594721418387582
DCE.C,DCE.C,2559.0,2021-01-15 00:00:00+08:00,2572.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.005067249197721167,124.0,-0.014711368638545323
DCE.CS,DCE.CS,2887.0,2021-01-15 00:00:00+08:00,2927.0,2021-05-19 00:00:00+08:00,2020-10-16,-0.013760107028950785,124.0,-0.03994869782598615
DCE.EB,DCE.EB,6181.0,2021-01-26 00:00:00+08:00,6168.0,2021-02-23 00:00:00+08:00,2020-10-16,0.002105434416107893,28.0,0.027069871064244338
DCE.EG,DCE.EG,3913.0,2021-01-26 00:00:00+08:00,4026.0,2021-05-26 00:00:00+08:00,2020-10-16,-0.02846898398932429,120.0,-0.08540695196797286
DCE.FB,DCE.FB,1251.0,2020-11-13 00:00:00+08:00,1336.5,2021-01-15 00:00:00+08:00,2020-10-16,-0.0661110251120626,63.0,-0.3777772863546434
DCE.I,DCE.I,784.0,2021-01-15 00:00:00+08:00,726.0,2021-05-19 00:00:00+08:00,2020-10-16,0.07685900552561178,124.0,0.22313904830016326
DCE.J,DCE.J,2084.5,2021-01-15 00:00:00+08:00,2042.0,2021-02-19 00:00:00+08:00,2020-10-16,0.020599298596240666,35.0,0.21187849984704685
DCE.JD,DCE.JD,3497.0,2020-11-25 00:00:00+08:00,4007.0,2021-01-26 00:00:00+08:00,2020-10-16,-0.13613737357276867,62.0,-0.7904750723580116
DCE.JM,DCE.JM,1332.5,2021-01-15 00:00:00+08:00,1318.0,2021-02-19 00:00:00+08:00,2020-10-16,0.010941440977547009,35.0,0.11254053576905494
DCE.L,DCE.L,7295.0,2021-01-15 00:00:00+08:00,7250.0,2021-05-19 00:00:00+08:00,2020-10-16,0.00618771310816555,124.0,0.017964328378545145
DCE.M,DCE.M,3243.0,2021-01-15 00:00:00+08:00,3053.0,2021-05-19 00:00:00+08:00,2020-10-16,0.06037411357244009,124.0,0.17527968456514864
DCE.P,DCE.P,6022.0,2021-01-15 00:00:00+08:00,5762.0,2021-05-19 00:00:00+08:00,2020-10-16,0.044134793397205246,124.0,0.12813327115317652
DCE.PG,DCE.PG,3803.0,2020-12-28 00:00:00+08:00,3793.0,2020-11-25 00:00:00+08:00,2020-10-16,0.002632966239360702,33.0,0.02872326806575311
DCE.PP,DCE.PP,7881.0,2021-01-15 00:00:00+08:00,7657.0,2021-05-19 00:00:00+08:00,2020-10-16,0.02883453724052617,124.0,0.08371317263378565
DCE.RR,DCE.RR,3430.0,2020-12-14 00:00:00+08:00,3482.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.015046580168148718,32.0,-0.16927402689167306
DCE.V,DCE.V,6860.0,2021-01-15 00:00:00+08:00,6575.0,2021-05-19 00:00:00+08:00,2020-10-16,0.04243286367396552,124.0,0.12319218485989988
DCE.Y,DCE.Y,6968.0,2021-01-15 00:00:00+08:00,6764.0,2021-05-19 00:00:00+08:00,2020-10-16,0.02971380851386791,124.0,0.08626589568542296
INE.LU,INE.LU,2369.0,2020-12-24 00:00:00+08:00,2393.0,2021-03-31 00:00:00+08:00,2020-10-16,-0.010079883749587817,97.0,-0.037409877833521794
INE.NR,INE.NR,10200.0,2020-12-15 00:00:00+08:00,10285.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.008298802814695066,31.0,-0.09637319397710399
INE.SC,INE.SC,270.3,2020-11-30 00:00:00+08:00,279.7,2020-12-24 00:00:00+08:00,2020-10-16,-0.03418514692551202,24.0,-0.5127772038826803
SHFE.AG,SHFE.AG,5103.0,2020-12-15 00:00:00+08:00,5124.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.004106781952653359,31.0,-0.047691661385651916
SHFE.AL,SHFE.AL,14675.0,2020-11-16 00:00:00+08:00,14460.0,2020-12-15 00:00:00+08:00,2020-10-16,0.014759148983541465,29.0,0.18321702186465266
SHFE.AU,SHFE.AU,404.24,2020-12-15 00:00:00+08:00,407.58,2021-04-15 00:00:00+08:00,2020-10-16,-0.008228471447612337,121.0,-0.024481402654053235
SHFE.BU,SHFE.BU,2404.0,2020-12-15 00:00:00+08:00,2450.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.018954007883674472,31.0,-0.2201110592942842
SHFE.CU,SHFE.CU,51480.0,2020-11-16 00:00:00+08:00,51490.0,2020-12-15 00:00:00+08:00,2020-10-16,-0.00019423133012402897,29.0,-0.002411147546367256
SHFE.FU,SHFE.FU,1930.0,2020-12-24 00:00:00+08:00,1998.0,2021-04-30 00:00:00+08:00,2020-10-16,-0.0346266773095676,127.0,-0.09815436087751446
SHFE.HC,SHFE.HC,3719.0,2021-01-15 00:00:00+08:00,3585.0,2021-05-17 00:00:00+08:00,2020-10-16,0.036696340891349384,122.0,0.10828428459742441
SHFE.NI,SHFE.NI,118570.0,2020-12-15 00:00:00+08:00,118630.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.0005059022030327238,31.0,-0.0058749933255413085
SHFE.PB,SHFE.PB,14430.0,2020-11-16 00:00:00+08:00,14355.0,2020-12-15 00:00:00+08:00,2020-10-16,0.005211059212752291,29.0,0.064689010916925
SHFE.RB,SHFE.RB,3613.0,2021-01-15 00:00:00+08:00,3504.0,2021-05-17 00:00:00+08:00,2020-10-16,0.030633279091358243,122.0,0.09039328256466367
SHFE.RU,SHFE.RU,13560.0,2021-01-15 00:00:00+08:00,13550.0,2021-05-17 00:00:00+08:00,2020-10-16,0.0007377351865395941,122.0,0.0021769235012643762
SHFE.SN,SHFE.SN,146370.0,2020-12-15 00:00:00+08:00,146480.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.0007512378703997841,31.0,-0.008724052688513622
SHFE.SP,SHFE.SP,4706.0,2020-12-15 00:00:00+08:00,4760.0,2021-01-15 00:00:00+08:00,2020-10-16,-0.011409377938157855,31.0,-0.1324960018624783
SHFE.SS,SHFE.SS,14385.0,2020-12-15 00:00:00+08:00,14375.0,2021-01-15 00:00:00+08:00,2020-10-16,0.00069541032009704,31.0,0.008075732749514012
SHFE.WR,SHFE.WR,3907.0,2021-01-15 00:00:00+08:00,3890.0,2021-06-15 00:00:00+08:00,2020-10-16,0.004360658442578508,151.0,0.01039627178363088
SHFE.ZN,SHFE.ZN,19115.0,2020-11-16 00:00:00+08:00,18980.0,2020-12-15 00:00:00+08:00,2020-10-16,0.0070875739665942775,29.0,0.08798367682668759
CZCE.AP,CZCE.AP,8180.0,2021-01-15 00:00:00+08:00,8445.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.031882399645107674,124.0,-0.09256180542128034
CZCE.CF,CZCE.CF,14985.0,2021-01-15 00:00:00+08:00,15075.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.005988041844622557,124.0,-0.017384637613420326
CZCE.CJ,CZCE.CJ,10135.0,2021-01-15 00:00:00+08:00,10040.0,2020-12-14 00:00:00+08:00,2020-10-19,0.009417665640380324,32.0,0.10594873845427864
CZCE.CY,CZCE.CY,22260.0,2021-01-15 00:00:00+08:00,22470.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.009389740349839032,124.0,-0.02726053649953267
CZCE.FG,CZCE.FG,1719.0,2021-01-15 00:00:00+08:00,1627.0,2021-05-19 00:00:00+08:00,2020-10-19,0.05500489816381137,124.0,0.15969163983042012
CZCE.JR,CZCE.JR,2770.0,2021-01-15 00:00:00+08:00,2729.0,2020-11-13 00:00:00+08:00,2020-10-19,0.014912078473045627,63.0,0.08521187698883215
CZCE.LR,CZCE.LR,3111.0,2020-11-13 00:00:00+08:00,2979.0,2021-01-15 00:00:00+08:00,2020-10-19,0.04335654418435467,63.0,0.24775168105345524
CZCE.MA,CZCE.MA,2060.0,2021-01-15 00:00:00+08:00,2094.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.01637012964685544,124.0,-0.04752618284570935
CZCE.OI,CZCE.OI,9005.0,2021-01-15 00:00:00+08:00,8411.0,2021-05-19 00:00:00+08:00,2020-10-19,0.06823960564761923,124.0,0.19811498413824938
CZCE.PF,CZCE.PF,6536.0,2021-05-19 00:00:00+08:00,6424.0,2021-09-14 00:00:00+08:00,2020-10-19,0.01728438091324128,118.0,0.05273200956582086
CZCE.PM,CZCE.PM,2522.0,2021-05-19 00:00:00+08:00,2457.0,2021-03-12 00:00:00+08:00,2020-10-19,0.026111144003685804,68.0,0.1382354682548072
CZCE.RI,CZCE.RI,2801.0,2021-09-14 00:00:00+08:00,2775.0,2020-11-13 00:00:00+08:00,2020-10-19,0.009325749079573545,305.0,0.011007441536545825
CZCE.RM,CZCE.RM,2496.0,2021-01-15 00:00:00+08:00,2528.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.012739025777429714,124.0,-0.03698426838608627
CZCE.RS,CZCE.RS,5312.0,2020-11-13 00:00:00+08:00,5240.0,2021-07-14 00:00:00+08:00,2020-10-19,0.01364691384118189,243.0,0.02021765013508428
CZCE.SA,CZCE.SA,1654.0,2021-01-15 00:00:00+08:00,1614.0,2021-05-19 00:00:00+08:00,2020-10-19,0.02448102675374245,124.0,0.07107394863989744
CZCE.SF,CZCE.SF,5946.0,2021-01-15 00:00:00+08:00,5954.0,2020-12-14 00:00:00+08:00,2020-10-19,-0.0013445380176787577,32.0,-0.015126052698886025
CZCE.SM,CZCE.SM,6230.0,2021-01-15 00:00:00+08:00,6236.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.0009626183961682778,124.0,-0.0027946985695208064
CZCE.SR,CZCE.SR,5318.0,2021-01-15 00:00:00+08:00,5255.0,2021-05-19 00:00:00+08:00,2020-10-19,0.011917288491913581,124.0,0.03459857949265233
CZCE.TA,CZCE.TA,3608.0,2021-01-15 00:00:00+08:00,3702.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.02571961195092853,124.0,-0.07466984114785703
CZCE.UR,CZCE.UR,1689.0,2021-01-15 00:00:00+08:00,1743.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.03147112871222082,124.0,-0.0913677930354798
CZCE.WH,CZCE.WH,2716.0,2021-01-15 00:00:00+08:00,2602.0,2020-11-13 00:00:00+08:00,2020-10-19,0.042879829606136115,63.0,0.24502759774934924
CZCE.ZC,CZCE.ZC,583.4,2021-01-08 00:00:00+08:00,594.6,2020-11-06 00:00:00+08:00,2020-10-19,-0.0190158531303763,63.0,-0.10866201788786456
DCE.A,DCE.A,4797.0,2021-01-15 00:00:00+08:00,4829.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.0066486843714779744,124.0,-0.019302632046226377
DCE.B,DCE.B,3744.0,2020-12-14 00:00:00+08:00,3771.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.007185659660874486,32.0,-0.08083867118483797
DCE.BB,DCE.BB,207.55,2020-12-14 00:00:00+08:00,307.65,2021-07-14 00:00:00+08:00,2020-10-19,-0.3935904986874514,212.0,-0.6683612241862382
DCE.C,DCE.C,2599.0,2021-01-15 00:00:00+08:00,2600.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.0003846893680831972,124.0,-0.0011168401008867016
DCE.CS,DCE.CS,2931.0,2021-01-15 00:00:00+08:00,2957.0,2021-05-19 00:00:00+08:00,2020-10-19,-0.008831579141584797,124.0,-0.025640068475568763
DCE.EB,DCE.EB,6380.0,2021-01-26 00:00:00+08:00,6331.0,2021-02-23 00:00:00+08:00,2020-10-19,0.007709895794708944,28.0,0.09912723164625785
DCE.EG,DCE.EG,3954.0,2021-01-26 00:00:00+08:00,4067.0,2021-05-26 00:00:00+08:00,2020-10-19,-0.028177902176662335,120.0,-0.084533706529987
DCE.FB,DCE.FB,1311.5,2020-11-13 00:00:00+08:00,1324.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.009485937190025204,63.0,-0.054205355371572596
DCE.I,DCE.I,786.5,2021-01-15 00:00:00+08:00,731.5,2021-05-19 00:00:00+08:00,2020-10-19,0.07249550203815361,124.0,0.21047081236883308
DCE.J,DCE.J,2105.5,2021-01-15 00:00:00+08:00,2071.5,2021-02-19 00:00:00+08:00,2020-10-19,0.016279986084525962,35.0,0.16745128544083848
DCE.JD,DCE.JD,4066.0,2021-01-26 00:00:00+08:00,3569.0,2020-11-25 00:00:00+08:00,2020-10-19,0.13037427069813154,62.0,0.7570118943762476
DCE.JM,DCE.JM,1336.0,2021-01-15 00:00:00+08:00,1317.5,2021-02-19 00:00:00+08:00,2020-10-19,0.01394407368107375,35.0,0.14342475786247288
DCE.L,DCE.L,7265.0,2021-01-15 00:00:00+08:00,7220.0,2021-05-19 00:00:00+08:00,2020-10-19,0.006213344117511471,124.0,0.018038740986323624
DCE.M,DCE.M,3263.0,2021-01-15 00:00:00+08:00,3075.0,2021-05-19 00:00:00+08:00,2020-10-19,0.05934211635270229,124.0,0.17228356360461955
DCE.P,DCE.P,5938.0,2021-01-15 00:00:00+08:00,5680.0,2021-05-19 00:00:00+08:00,2020-10-19,0.044421143608508074,124.0,0.12896461047631375
DCE.PG,DCE.PG,3715.0,2020-12-28 00:00:00+08:00,3686.0,2020-11-25 00:00:00+08:00,2020-10-19,0.00783681892209091,33.0,0.08549257005917356
DCE.PP,DCE.PP,7802.0,2021-01-15 00:00:00+08:00,7608.0,2021-05-19 00:00:00+08:00,2020-10-19,0.02517978584137565,124.0,0.07310260405560673
DCE.RR,DCE.RR,3449.0,2020-12-14 00:00:00+08:00,3491.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.012103894168195161,32.0,-0.13616880939219556
DCE.V,DCE.V,6835.0,2021-01-15 00:00:00+08:00,6575.0,2021-05-19 00:00:00+08:00,2020-10-19,0.03878189211208462,124.0,0.11259259000282631
DCE.Y,DCE.Y,6910.0,2021-01-15 00:00:00+08:00,6704.0,2021-05-19 00:00:00+08:00,2020-10-19,0.0302652745997966,124.0,0.087866926257474
INE.LU,INE.LU,2364.0,2020-12-24 00:00:00+08:00,2396.0,2021-03-31 00:00:00+08:00,2020-10-19,-0.013445580709351097,97.0,-0.049901124282127785
INE.NR,INE.NR,10275.0,2020-12-15 00:00:00+08:00,10335.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.005822432751433253,31.0,-0.06761534808116036
INE.SC,INE.SC,272.8,2020-11-30 00:00:00+08:00,282.2,2020-12-24 00:00:00+08:00,2020-10-19,-0.03387711344940646,24.0,-0.5081567017410968
SHFE.AG,SHFE.AG,5159.0,2020-12-15 00:00:00+08:00,5174.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.0029033215013245317,31.0,-0.03371599162828489
SHFE.AL,SHFE.AL,14835.0,2020-11-16 00:00:00+08:00,14575.0,2020-12-15 00:00:00+08:00,2020-10-19,0.01768152150622901,29.0,0.21949474973249805
SHFE.AU,SHFE.AU,403.88,2020-12-15 00:00:00+08:00,407.7,2021-04-15 00:00:00+08:00,2020-10-19,-0.009413805689087435,121.0,-0.02800801692621055
SHFE.BU,SHFE.BU,2428.0,2020-12-15 00:00:00+08:00,2468.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.016340232845889514,31.0,-0.18975754272645887
SHFE.CU,SHFE.CU,51290.0,2020-11-16 00:00:00+08:00,51320.0,2020-12-15 00:00:00+08:00,2020-10-19,-0.0005847383462586279,29.0,-0.0072588208501071045
SHFE.FU,SHFE.FU,1941.0,2020-12-24 00:00:00+08:00,2013.0,2021-04-30 00:00:00+08:00,2020-10-19,-0.03642284247078121,127.0,-0.10324585267308059
SHFE.HC,SHFE.HC,3738.0,2021-01-15 00:00:00+08:00,3598.0,2021-05-17 00:00:00+08:00,2020-10-19,0.03817257350502981,122.0,0.1126403808345142
SHFE.NI,SHFE.NI,120000.0,2020-12-15 00:00:00+08:00,120050.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.0004165798852162468,31.0,-0.004837701892833834
SHFE.PB,SHFE.PB,14380.0,2020-11-16 00:00:00+08:00,14320.0,2020-12-15 00:00:00+08:00,2020-10-19,0.0041811907604011106,29.0,0.05190443702566896
SHFE.RB,SHFE.RB,3627.0,2021-01-15 00:00:00+08:00,3503.0,2021-05-17 00:00:00+08:00,2020-10-19,0.034786116085415604,122.0,0.1026475556618821
SHFE.RU,SHFE.RU,14110.0,2021-01-15 00:00:00+08:00,13905.0,2021-05-17 00:00:00+08:00,2020-10-19,0.014635278178794574,122.0,0.04318606675709875
SHFE.SN,SHFE.SN,146020.0,2020-12-15 00:00:00+08:00,146070.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.00034236023477957235,31.0,-0.00397579627485955
SHFE.SP,SHFE.SP,4740.0,2020-12-15 00:00:00+08:00,4792.0,2021-01-15 00:00:00+08:00,2020-10-19,-0.010910725106163054,31.0,-0.12670519478124836
SHFE.SS,SHFE.SS,14590.0,2020-12-15 00:00:00+08:00,14575.0,2021-01-15 00:00:00+08:00,2020-10-19,0.0010286302981382426,31.0,0.01194538410741185
SHFE.WR,SHFE.WR,3915.0,2021-01-15 00:00:00+08:00,3890.0,2021-06-15 00:00:00+08:00,2020-10-19,0.006406171812411507,151.0,0.015272992400451275
SHFE.ZN,SHFE.ZN,19160.0,2020-11-16 00:00:00+08:00,19065.0,2020-12-15 00:00:00+08:00,2020-10-19,0.004970579233187332,29.0,0.061703742205084115
CZCE.AP,CZCE.AP,8232.0,2021-01-15 00:00:00+08:00,8536.0,2021-05-19 00:00:00+08:00,2020-10-20,-0.03626351546770381,124.0,-0.10528117393849493
CZCE.CF,CZCE.CF,14785.0,2021-01-15 00:00:00+08:00,14905.0,2021-05-19 00:00:00+08:00,2020-10-20,-0.008083573825594208,124.0,-0.02346844013882189
CZCE.CJ,CZCE.CJ,10115.0,2021-01-15 00:00:00+08:00,10015.0,2020-12-14 00:00:00+08:00,2020-10-20,0.009935501501927171,32.0,0.11177439189668067
CZCE.CY,CZCE.CY,22025.0,2021-01-15 00:00:00+08:00,22120.0,2021-05-19 00:00:00+08:00,2020-10-20,-0.004304004831890804,124.0,-0.012495497899037818
CZCE.FG,CZCE.FG,1700.0,2021-01-15 00:00:00+08:00,1616.0,2021-05-19 00:00:00+08:00,2020-10-20,0.0506742909632668,124.0,0.14711890924819396
CZCE.JR,CZCE.JR,2761.0,2021-01-15 00:00:00+08:00,2779.0,2020-11-13 00:00:00+08:00,2020-10-20,-0.006498217812349236,63.0,-0.03713267321342421
CZCE.LR,CZCE.LR,3152.0,2020-11-13 00:00:00+08:00,3018.0,2021-01-15 00:00:00+08:00,2020-10-20,0.04344281164997555,63.0,0.2482446379998603
CZCE.MA,CZCE.MA,2033.0,2021-01-15 00:00:00+08:00,2074.0,2021-05-19 00:00:00+08:00,2020-10-20,-0.019966575161126054,124.0,-0.057967476274236936
CZCE.OI,CZCE.OI,8961.0,2021-01-15 00:00:00+08:00,8383.0,2021-05-19 00:00:00+08:00,2020-10-20,0.06667598224636201,124.0,0.19357543232814775
CZCE.PF,CZCE.PF,6546.0,2021-05-19 00:00:00+08:00,6410.0,2021-09-14 00:00:00+08:00,2020-10-20,0.020994905146410156,118.0,0.06405225298904793
CZCE.PM,CZCE.PM,2534.0,2021-03-12 00:00:00+08:00,2522.0,2021-05-19 00:00:00+08:00,2020-10-20,0.004746844356219477,68.0,0.025130352474103113
CZCE.RI,CZCE.RI,2762.0,2021-05-19 00:00:00+08:00,2801.0,2021-09-14 00:00:00+08:00,2020-10-20,-0.01402144129087105,118.0,-0.042777278514521844
CZCE.RM,CZCE.RM,2527.0,2021-01-15 00:00:00+08:00,2546.0,2021-05-19 00:00:00+08:00,2020-10-20,-0.007490671729157626,124.0,-0.021747111471747946
CZCE.RS,CZCE.RS,5299.0,2020-11-13 00:00:00+08:00,5240.0,2021-07-14 00:00:00+08:00,2020-10-20,0.01119662517767419,243.0,0.016587592855813613
CZCE.SA,CZCE.SA,1624.0,2021-01-15 00:00:00+08:00,1604.0,2021-05-19 00:00:00+08:00,2020-10-20,0.012391732295163457,124.0,0.03597599698595842
