,date,code,basisRatio
3345,2023-02-21,FG,-0.06836461126005362
4015,2023-02-21,FU,-0.018881368008550052
422,2023-02-21,HC,0.0025581395348837207
218,2023-02-21,I,0.08010791740168106
116,2023-02-21,J,0.0021344717182497333
1645,2023-02-21,JD,-0.016046511627906976
14,2023-02-21,JM,0.08996069678295894
3447,2023-02-21,L,0.0007204610951008645
1747,2023-02-21,LH,-0.17516339869281045
931,2023-02-21,M,0.15286343612334802
3549,2023-02-21,MA,0.05514705882352941
2511,2023-02-21,NI,0.07421675562775586
1339,2023-02-21,OI,0.0860655737704918
1135,2023-02-21,P,-0.003940886699507389
2449,2023-02-21,PB,-0.014778325123152709
4406,2023-02-21,PG,0.1726315789473684
3651,2023-02-21,PP,-0.002145110410094637
320,2023-02-21,RB,0.006352941176470588
1237,2023-02-21,RM,0.06035502958579882
3913,2023-02-21,RU,-0.03572895277207392
3243,2023-02-21,SA,0.08166666666666667
626,2023-02-21,SF,-0.05228758169934641
524,2023-02-21,SM,-0.010201342281879194
2606,2023-02-21,SN,-0.007674418604651163
3141,2023-02-21,SP,0.08057553956834532
1441,2023-02-21,SR,-0.0076297049847405905
2699,2023-02-21,SS,0.06845070422535211
4285,2023-02-21,TA,-0.003956834532374101
3822,2023-02-21,UR,0.10842490842490843
4114,2023-02-21,V,-0.0027863777089783283
1033,2023-02-21,Y,0.096
2357,2023-02-21,ZN,0.015764806135492117
729,2023-02-22,A,-0.052641509433962265
